,File_name,Script,translation,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,class_name
3431,word_3505.png,Arabic,الأحد,,,,,3
3432,word_3507.png,Arabic,راحة,,,,,3
3437,word_3513.png,Latin,pour,,,,,0
3450,word_3527.png,Latin,normale,,,,,0
3453,word_3530.png,Latin,au,,,,,0
3454,word_3531.png,Latin,30,,,,,0
3462,word_3542.png,Latin,07H15,,,,,0
3466,word_3547.png,Latin,le,,,,,0
3470,word_3551.png,Latin,du,,,,,0
3474,word_3555.png,Latin,du,,,,,0
3475,word_3556.png,Latin,mois,,,,,0
3477,word_3558.png,Latin,Ramadan,,,,,0
3478,word_3560.png,Latin,07H15,,,,,0
3481,word_3566.png,Latin,12H45,,,,,0
3486,word_3571.png,Arabic,نزل,,,,,3
3501,word_3586.png,Arabic,سليمان,,,,,3
3502,word_3587.png,Latin,Café,,,,,0
3503,word_3588.png,Latin,D,,,,,0
3513,word_3598.png,Latin,Raed,,,,,0
3518,word_3603.png,Arabic,قصر,,,,,3
3524,word_3609.png,Latin,BIENVENUE,,,,,0
3528,word_3613.png,Latin,SILIANA,,,,,0
3533,word_3618.png,Latin,Medi,,,,,0
3536,word_3621.png,Latin,75,,,,,0
3541,word_3626.png,Arabic,محمّد,,,,,3
3542,word_3627.png,Arabic,تغرينو,,,,,3
3550,word_3635.png,Arabic,م,,,,,3
3552,word_3637.png,Arabic,سنة,,,,,3
3559,word_3644.png,Arabic,نعم,,,,,3
3569,word_3654.png,Latin,54,,,,,0
3574,word_3659.png,Latin,678,,,,,0
3583,word_3668.png,Latin,97,,,,,0
3587,word_3673.png,Arabic,تحضيري,,,,,3
3588,word_3674.png,Arabic,روضة,,,,,3
3594,word_3680.png,Latin,50,,,,,0
3600,word_3687.png,Arabic,ياسين,,,,,3
3604,word_3691.png,Arabic,للأوراق,,,,,3
3608,word_3696.png,Latin,A,,,,,0
3620,word_3708.png,Latin,52,,,,,0
3628,word_3716.png,Latin,EL,,,,,0
3638,word_3726.png,Latin,igh,,,,,0
3640,word_3728.png,Latin,Ama,,,,,0
3641,word_3729.png,Latin,21,,,,,0
3644,word_3732.png,Latin,AGENCE,,,,,0
3646,word_3734.png,Latin,VOYAGES,,,,,0
3647,word_3735.png,Latin,ges,,,,,0
3649,word_3737.png,Arabic,وكالة,,,,,3
3650,word_3738.png,Arabic,أسفار,,,,,3
3652,word_3740.png,Arabic,للأسفار,,,,,3
3661,word_3749.png,Arabic,الشركة,,,,,3
3671,word_3759.png,Latin,TO,,,,,0
3680,word_3768.png,Arabic,مركز,,,,,3
3684,word_3772.png,Arabic,ميدان,,,,,3
3693,word_3781.png,Latin,HOTEL,,,,,0
3696,word_3784.png,Arabic,الكبير,,,,,3
3697,word_3785.png,Latin,50,,,,,0
3698,word_3786.png,Arabic,شركة,,,,,3
3715,word_3804.png,Latin,454,,,,,0
3717,word_3806.png,Arabic,نجوى,,,,,3
3721,word_3811.png,Arabic,الانسان,,,,,3
3724,word_3814.png,Arabic,يعلم,,,,,3
3734,word_3824.png,Arabic,غسيل,,,,,3
3755,word_3845.png,Latin,393,,,,,0
3758,word_3848.png,Latin,224,,,,,0
3763,word_3853.png,Arabic,عمرة,,,,,3
3765,word_3855.png,Arabic,مدار,,,,,3
3773,word_3863.png,Arabic,جافة,,,,,3
3776,word_3866.png,Arabic,كوكاكولا,,,,,3
3787,word_3877.png,Arabic,جافة,,,,,3
3793,word_3883.png,Latin,Secs,,,,,0
3794,word_3884.png,Latin,CHEZ,,,,,0
3798,word_3888.png,Latin,21,,,,,0
3820,word_3910.png,Arabic,الإبتدائية,,,,,3
3821,word_3911.png,Arabic,صفاقس,,,,,3
3823,word_3913.png,Arabic,بها,,,,,3
3832,word_3922.png,Arabic,الهاتف:,,,,,3
3833,word_3923.png,Latin,98,,,,,0
3840,word_3930.png,Latin,13,,,,,0
3854,word_3944.png,Arabic,للعناية,,,,,3
3860,word_3951.png,Arabic,بالتركيبة,,,,,3
3866,word_3959.png,Arabic,الجريب,,,,,3
3896,word_3991.png,Latin,7,,,,,0
3899,word_3994.png,Latin,manar,,,,,0
3902,word_3997.png,Latin,gremda,,,,,0
3909,word_4004.png,Latin,'en,,,,,0
3914,word_4009.png,Latin,Service,,,,,0
3915,word_4010.png,Latin,Client,,,,,0
3918,word_4013.png,Latin,45,,,,,0
3920,word_4015.png,Arabic,غ,,,,,3
3950,word_4046.png,Arabic,صَفَرْ,,,,,3
3951,word_4047.png,Latin,DE,,,,,0
3954,word_4050.png,Arabic,بكم,,,,,3
3957,word_4053.png,Arabic,ولاية,,,,,3
3978,word_4074.png,Latin,QUALITÉ,,,,,0
3999,word_4095.png,Latin,JEMAA,,,,,0
4001,word_4097.png,Latin,AMMAR,,,,,0
4008,word_4104.png,Latin,LA,,,,,0
4011,word_4108.png,Arabic,قف,,,,,3
4021,word_4118.png,Arabic,رجّعها,,,,,3
4023,word_4120.png,Latin,TUNISIE,,,,,0
4026,word_4123.png,Arabic,التبديلة,,,,,3
4030,word_4127.png,Arabic,فراولو,,,,,3
4039,word_4136.png,Latin,POLICE,,,,,0
4048,word_4145.png,Arabic,في,,,,,3
4054,word_4151.png,Arabic,مطار,,,,,3
4060,word_4157.png,Latin,11,,,,,0
4069,word_4166.png,Latin,Only,,,,,0
4073,word_4170.png,Latin,Muslims,,,,,0
4075,word_4172.png,Latin,Makkah,,,,,0
4081,word_4178.png,Arabic,بورقيبة,,,,,3
4085,word_4182.png,Arabic,الملح,,,,,3
4101,word_4198.png,Latin,A4,,,,,0
4113,word_4210.png,Latin,Blue,,,,,0
4114,word_4211.png,Latin,Run,,,,,0
4124,word_4221.png,Arabic,هرڤلة,,,,,3
4150,word_4247.png,Arabic,وادي,,,,,3
4164,word_4261.png,Latin,SOUHAITE,,,,,0
4180,word_4277.png,Latin,REMERCIE,,,,,0
4185,word_4282.png,Arabic,معسكر,,,,,3
4188,word_4285.png,Latin,LA,,,,,0
4191,word_4288.png,Latin,MASCARA,,,,,0
4200,word_4297.png,Arabic,سيدي,,,,,3
4207,word_4304.png,Latin,DE,,,,,0
4210,word_4307.png,Latin,ABBES,,,,,0
4212,word_4309.png,Arabic,مخلوف,,,,,3
4218,word_4315.png,Arabic,بكم,,,,,3
4222,word_4319.png,Latin,BI,,,,,0
4223,word_4320.png,Latin,VOUS,,,,,0
4225,word_4322.png,Latin,BIENVENUE,,,,,0
4228,word_4325.png,Latin,16,,,,,0
4231,word_4328.png,Latin,MAGHNIA,,,,,0
4232,word_4329.png,Latin,50,,,,,0
4240,word_4337.png,Latin,RN,,,,,0
4241,word_4338.png,Latin,11,,,,,0
4246,word_4343.png,Arabic,شاطئ,,,,,3
4253,word_4350.png,Latin,MARSA,,,,,0
4254,word_4351.png,Latin,40,,,,,0
4257,word_4354.png,Arabic,ابوظبي,,,,,3
4264,word_4361.png,Arabic,ديرة,,,,,3
4267,word_4364.png,Latin,Dubai,,,,,0
4271,word_4368.png,Latin,Business,,,,,0
4272,word_4369.png,Latin,Crossing,,,,,0
4289,word_4386.png,Latin,Dubai,,,,,0
4291,word_4388.png,Latin,Jumeirah,,,,,0
4300,word_4397.png,Latin,ah,,,,,0
4309,word_4406.png,Arabic,بكم,,,,,3
4311,word_4408.png,Arabic,وطنكم,,,,,3
4312,word_4409.png,Latin,BIENVENUE,,,,,0
4316,word_4413.png,Arabic,محمد,,,,,3
4320,word_4417.png,Arabic,المغادرة,,,,,3
4326,word_4423.png,Arabic,محطة,,,,,3
4342,word_4439.png,Latin,125,,,,,0
4347,word_4444.png,Latin,36,,,,,0
4349,word_4446.png,Latin,100,,,,,0
4360,word_4457.png,Arabic,ملال,,,,,3
4366,word_4463.png,Arabic,البلدية,,,,,3
4368,word_4465.png,Latin,PROTECTION,,,,,0
4375,word_4472.png,Arabic,لإعلامية,,,,,3
4376,word_4473.png,Arabic,و,,,,,3
4383,word_4480.png,Arabic,مكتب,,,,,3
4390,word_4487.png,Arabic,ستار,,,,,3
4394,word_4491.png,Arabic,تأمينات,,,,,3
4395,word_4492.png,Latin,4,,,,,0
4398,word_4495.png,Arabic,السماوي,,,,,3
4403,word_4500.png,Arabic,الجدود,,,,,3
4405,word_4502.png,Arabic,العكروت,,,,,3
4412,word_4509.png,Arabic,المركز,,,,,3
4415,word_4512.png,Latin,2,,,,,0
4419,word_4516.png,Arabic,مكتب,,,,,3
4432,word_4529.png,Arabic,شحن,,,,,3
4441,word_4539.png,Arabic,مطعم,,,,,3
4461,word_4561.png,Arabic,المختصون,,,,,3
4462,word_4562.png,Latin,Eléctriques,,,,,0
4464,word_4564.png,Arabic,الكهربائية,,,,,3
4467,word_4567.png,Latin,415,,,,,0
4470,word_4570.png,Latin,74,,,,,0
4480,word_4582.png,Latin,Asynerone,,,,,0
4483,word_4585.png,Latin,martyrs,,,,,0
4486,word_4588.png,Latin,éria,,,,,0
4491,word_4593.png,Latin,Mechanical,,,,,0
4497,word_4599.png,Arabic,التدخين,,,,,3
4502,word_4604.png,Latin,ALـOFOQ,,,,,0
4503,word_4605.png,Latin,LAUNDRY,,,,,0
4506,word_4608.png,Arabic,خدمة,,,,,3
4533,word_4635.png,Arabic,الملك,,,,,3
4535,word_4637.png,Arabic,الحياة,,,,,3
4540,word_4642.png,Latin,97339693626,,,,,0
4541,word_4643.png,Latin,I.Dammam:,,,,,0
4545,word_4647.png,Arabic,عروض,,,,,3
4549,word_4652.png,Arabic,والعودالطبيعي,,,,,3
4554,word_4657.png,Arabic,عبايات,,,,,3
4555,word_4658.png,Arabic,٢٠٥١٠٥٩٩٤٩,,,,,3
4557,word_4660.png,Arabic,سميرة,,,,,3
4559,word_4662.png,Arabic,أحمد,,,,,3
4561,word_4665.png,Latin,HAMIL,,,,,0
4566,word_4670.png,Arabic,المسك,,,,,3
4578,word_4682.png,Arabic,عسل,,,,,3
4580,word_4684.png,Arabic,مجري,,,,,3
4586,word_4690.png,Arabic,جبلي,,,,,3
4588,word_4692.png,Arabic,دنيا,,,,,3
4597,word_4701.png,Arabic,سامسونج,,,,,3
4603,word_4707.png,Arabic,للإتصالات,,,,,3
4606,word_4710.png,Arabic,للتقسيط,,,,,3
4607,word_4711.png,Arabic,شركة,,,,,3
4610,word_4714.png,Arabic,المحدودة,,,,,3
4611,word_4715.png,Latin,nia,,,,,0
4612,word_4716.png,Arabic,شركة,,,,,3
4631,word_4735.png,Latin,Bin,,,,,0
4632,word_4736.png,Latin,Abdulaziz,,,,,0
4637,word_4741.png,Latin,Al,,,,,0
4640,word_4744.png,Latin,Shamalla,,,,,0
4641,word_4745.png,Arabic,منطقة,,,,,3
4649,word_4753.png,Latin,Prohibited,,,,,0
4658,word_4762.png,Latin,85,,,,,0
4667,word_4771.png,Arabic,ابديت,,,,,3
4676,word_4782.png,Latin,mobil,,,,,0
4683,word_4789.png,Arabic,مؤسسة,,,,,3
4688,word_4794.png,Arabic,برمجه,,,,,3
4689,word_4795.png,Arabic,صيانة,,,,,3
4699,word_4805.png,Arabic,وبايلي,,,,,3
4707,word_4817.png,Latin,hTC,,,,,0
4710,word_4820.png,Latin,544709090,,,,,0
4715,word_4825.png,Arabic,شراء,,,,,3
4731,word_4841.png,Arabic,السلي,,,,,3
4733,word_4845.png,Arabic,العامة,,,,,3
4740,word_4853.png,Arabic,الملك,,,,,3
4754,word_4872.png,Latin,Najd,,,,,0
4755,word_4873.png,Latin,8999633,,,,,0
4763,word_4881.png,Arabic,للإيجار,,,,,3
4765,word_4883.png,Arabic,جملة,,,,,3
4766,word_4884.png,Arabic,و,,,,,3
4783,word_4901.png,Latin,ne,,,,,0
4786,word_4904.png,Latin,24,,,,,0
4788,word_4906.png,Arabic,الرياض,,,,,3
4792,word_4910.png,Arabic,الذكية,,,,,3
4801,word_4919.png,Arabic,جوالات,,,,,3
4803,word_4921.png,Latin,24,,,,,0
4806,word_4924.png,Arabic,الرياض,,,,,3
4807,word_4925.png,Latin,24,,,,,0
4815,word_4933.png,Latin,bank,,,,,0
4824,word_4942.png,Latin,TELECOM,,,,,0
4834,word_4952.png,Latin,ADVERTISING,,,,,0
4836,word_4954.png,Arabic,تانيا,,,,,3
4838,word_4956.png,Arabic,للتوصيل,,,,,3
4840,word_4958.png,Arabic,احتفل,,,,,3
4850,word_4968.png,Arabic,مؤسسة,,,,,3
4855,word_4973.png,Arabic,أجهزة,,,,,3
4857,word_4975.png,Arabic,الآلي,,,,,3
4859,word_4977.png,Arabic,صيانتها,,,,,3
4865,word_4983.png,Latin,Security,,,,,0
4868,word_4986.png,Latin,HIKVISION,,,,,0
4870,word_4988.png,Latin,ZKSoftware,,,,,0
4889,word_5007.png,Latin,8644277,,,,,0
4904,word_5022.png,Arabic,للمراقبة,,,,,3
4914,word_5032.png,Arabic,قارة,,,,,3
4915,word_5033.png,Arabic,أنظمة,,,,,3
4924,word_5049.png,Arabic,أتوماتيكية,,,,,3
4931,word_5056.png,Latin,UK,,,,,0
4934,word_5059.png,Latin,Intrucler,,,,,0
4938,word_5063.png,Latin,Access,,,,,0
4944,word_5069.png,Latin,Systems,,,,,0
4948,word_5073.png,Latin,FONE,,,,,0
4950,word_5075.png,Latin,MICE,,,,,0
4951,word_5076.png,Latin,Door,,,,,0
4954,word_5082.png,Arabic,٦٧,,,,,3
4961,word_5089.png,Arabic,٤٠,,,,,3
4963,word_5091.png,Arabic,٨٩٧,,,,,3
4964,word_5092.png,Arabic,٨٨٩,,,,,3
4973,word_5101.png,Latin,64,,,,,0
4986,word_5114.png,Arabic,عبدالله,,,,,3
4989,word_5117.png,Arabic,داخلي,,,,,3
4999,word_5132.png,Latin,JIZAN,,,,,0
5002,word_5135.png,Latin,6,,,,,0
5021,word_5155.png,Arabic,علي,,,,,3
5033,word_5167.png,Arabic,إنتبه,,,,,3
5037,word_5171.png,Latin,Amwaj,,,,,0
5049,word_5185.png,Latin,Bahrain,,,,,0
5050,word_5186.png,Arabic,مطعم,,,,,3
5055,word_5191.png,Arabic,سفارة,,,,,3
5067,word_5203.png,Latin,GAS,,,,,0
5070,word_5206.png,Latin,Bahrain,,,,,0
5077,word_5213.png,Arabic,ضاحية,,,,,3
5080,word_5216.png,Latin,Seef,,,,,0
5089,word_5225.png,Arabic,المغاربة,,,,,3
5091,word_5227.png,Latin,GATE,,,,,0
5095,word_5231.png,Arabic,الطريق,,,,,3
5096,word_5232.png,Latin,AL-AZHAR,,,,,0
5097,word_5233.png,Latin,UNIVERSITY,,,,,0
5104,word_5240.png,Latin,Computer,,,,,0
5106,word_5242.png,Latin,2398276,,,,,0
5113,word_5249.png,Arabic,جوال,,,,,3
5117,word_5253.png,Arabic,كمبيوتر,,,,,3
5124,word_5260.png,Arabic,دانيال,,,,,3
5127,word_5263.png,Latin,Danial,,,,,0
5132,word_5268.png,Latin,25,,,,,0
5151,word_5287.png,Arabic,دمشق,,,,,3
5154,word_5290.png,Latin,I,,,,,0
5155,word_5291.png,Latin,I,,,,,0
5156,word_5292.png,Latin,Suffered,,,,,0
5160,word_5296.png,Arabic,فتعلمت٫,,,,,3
5173,word_5309.png,Latin,148,,,,,0
5178,word_5314.png,Latin,GHILANE,,,,,0
5179,word_5315.png,Arabic,غيلان,,,,,3
5181,word_5317.png,Arabic,قصر,,,,,3
5190,word_5326.png,Arabic,لجنة,,,,,3
5206,word_5342.png,Arabic,جورج,,,,,3
5210,word_5346.png,Latin,GEORGE'S,,,,,0
5212,word_5348.png,Arabic,القدس,,,,,3
5213,word_5349.png,Arabic,العيزرية,,,,,3
5216,word_5354.png,Arabic,العامود,,,,,3
5218,word_5356.png,Arabic,الشبكة,,,,,3
5219,word_5357.png,Arabic,عالم,,,,,3
5221,word_5359.png,Arabic,زين.,,,,,3
5229,word_5367.png,Arabic,فلسطين,,,,,3
5239,word_5377.png,Arabic,حديقة,,,,,3
5245,word_5383.png,Latin,Airport,,,,,0
5246,word_5384.png,Arabic,مطار,,,,,3
5251,word_5389.png,Latin,the,,,,,0
5258,word_5396.png,Arabic,قف,,,,,3
5259,word_5397.png,Latin,STOP,,,,,0
5267,word_5405.png,Latin,Sharjah,,,,,0
5272,word_5410.png,Latin,EXIT,,,,,0
5277,word_5416.png,Arabic,فاكس/,,,,,3
5285,word_5424.png,Arabic,ت/,,,,,3
5291,word_5430.png,Latin,2663404,,,,,0
5294,word_5433.png,Latin,P.O.Box.,,,,,0
5298,word_5437.png,Arabic,عمان,,,,,3
5300,word_5439.png,Latin,Oman,,,,,0
5302,word_5441.png,Latin,STOP,,,,,0
5312,word_5451.png,Latin,Assembly,,,,,0
5317,word_5456.png,Arabic,فحافظ,,,,,3
5326,word_5471.png,Arabic,مبيضة,,,,,3
5330,word_5475.png,Arabic,شارحة,,,,,3
5335,word_5480.png,Arabic,للروح,,,,,3
5336,word_5481.png,Arabic,مغذية,,,,,3
5340,word_5485.png,Arabic,مفرحة,,,,,3
5343,word_5488.png,Arabic,بسم,,,,,3
5344,word_5489.png,Arabic,الله,,,,,3
5346,word_5491.png,Arabic,اللهم,,,,,3
5349,word_5494.png,Arabic,وله,,,,,3
5369,word_5514.png,Arabic,ريال,,,,,3
5376,word_5521.png,Arabic,٣٠,,,,,3
5380,word_5525.png,Arabic,٢,,,,,3
5390,word_5535.png,Arabic,مدير,,,,,3
5391,word_5536.png,Arabic,المستوصف,,,,,3
5400,word_5546.png,Latin,GENERAL,,,,,0
5405,word_5551.png,Latin,S.AL,,,,,0
5412,word_5558.png,Arabic,س.ت,,,,,3
5414,word_5560.png,Arabic,مؤسسة,,,,,3
5415,word_5561.png,Arabic,صالح,,,,,3
5423,word_5570.png,Latin,A,,,,,0
5424,word_5571.png,Latin,H,,,,,0
5432,word_5579.png,Arabic,منطقة,,,,,3
5433,word_5580.png,Arabic,عبور,,,,,3
5437,word_5584.png,Arabic,ببنقردان,,,,,3
5442,word_5589.png,Arabic,التدخل,,,,,3
5445,word_5592.png,Arabic,شاطئ,,,,,3
5448,word_5595.png,Arabic,نصف,,,,,3
5449,word_5596.png,Arabic,القمر,,,,,3
5463,word_5610.png,Arabic,المشاعر,,,,,3
5474,word_5621.png,Latin,2015.09.26,,,,,0
5479,word_5626.png,Arabic,محطة,,,,,3
5482,word_5629.png,Arabic,المشاوير,,,,,3
5497,word_5644.png,Arabic,طائلة,,,,,3
5509,word_5656.png,Arabic,م/٢٦,,,,,3
5510,word_5657.png,Latin,ARCHEOLOCICAL,,,,,0
5511,word_5658.png,Latin,AREA,,,,,0
5533,word_5680.png,Latin,23/6/1392,,,,,0
5536,word_5683.png,Arabic,سنة,,,,,3
5539,word_5686.png,Latin,R,,,,,0
5540,word_5687.png,Arabic,المجرودي,,,,,3
5546,word_5693.png,Arabic,حمام,,,,,3
5548,word_5695.png,Arabic,نادي,,,,,3
5549,word_5696.png,Arabic,نجوم,,,,,3
5555,word_5702.png,Latin,Seat,,,,,0
5556,word_5703.png,Latin,Belt,,,,,0
5568,word_5726.png,Arabic,مكتب,,,,,3
5573,word_5731.png,Latin,Office,,,,,0
5580,word_5738.png,Latin,RESONANCE,,,,,0
5587,word_5747.png,Latin,AID,,,,,0
5598,word_5758.png,Latin,from,,,,,0
5611,word_5771.png,Arabic,الغرفة,,,,,3
5625,word_5785.png,Latin,HOSE,,,,,0
5630,word_5790.png,Arabic,للعَينين,,,,,3
5635,word_5795.png,Latin,worn,,,,,0
5637,word_5797.png,Latin,A,,,,,0
5638,word_5798.png,Latin,In,,,,,0
5651,word_5811.png,Arabic,أ,,,,,3
5657,word_5817.png,Arabic,الصيانة,,,,,3
5659,word_5819.png,Arabic,البحوث,,,,,3
5661,word_5821.png,Arabic,ممنوع,,,,,3
5664,word_5824.png,Latin,SMOKING,,,,,0
5669,word_5829.png,Arabic,انتظر,,,,,3
5674,word_5834.png,Arabic,فهذا,,,,,3
5682,word_5842.png,Arabic,مال,,,,,3
5692,word_5852.png,Arabic,كفاية،,,,,,3
5695,word_5855.png,Arabic,سبقناك,,,,,3
5699,word_5859.png,Arabic,بنا,,,,,3
5711,word_5872.png,Arabic,إبتعد,,,,,3
5725,word_5886.png,Latin,THiNKS,,,,,0
5727,word_5888.png,Latin,I'M,,,,,0
5751,word_5913.png,Arabic,الربيع,,,,,3
5757,word_5919.png,Arabic,فشل+,,,,,3
5773,word_5935.png,Arabic,بوزيان,,,,,3
5777,word_5939.png,Latin,50,,,,,0
5794,word_5956.png,Arabic,ابو,,,,,3
5797,word_5959.png,Arabic,ماضي,,,,,3
5798,word_5960.png,Arabic,بن,,,,,3
5803,word_5965.png,Latin,DRAHAM,,,,,0
5830,word_5992.png,Arabic,و,,,,,3
5834,word_5999.png,Arabic,المجلّة,,,,,3
5840,word_6005.png,Arabic,و,,,,,3
5842,word_6007.png,Arabic,آخر,,,,,3
5852,word_6017.png,Arabic,تعلم,,,,,3
5858,word_6024.png,Arabic,جازان,,,,,3
5862,word_6028.png,Latin,JAZAN,,,,,0
5865,word_6031.png,Latin,PRESS,,,,,0
5877,word_6043.png,Latin,0,,,,,0
5882,word_6048.png,Arabic,الإنتظار,,,,,3
5883,word_6049.png,Latin,Waiting,,,,,0
5886,word_6052.png,Arabic,إدارة,,,,,3
5891,word_6057.png,Arabic,الغَمامَه,,,,,3
5893,word_6059.png,Arabic,الجهوي,,,,,3
5907,word_6073.png,Arabic,حمامات,,,,,3
5913,word_6079.png,Arabic,مصلى,,,,,3
5915,word_6081.png,Arabic,نساء,,,,,3
5923,word_6089.png,Arabic,أحلى,,,,,3
5924,word_6090.png,Arabic,كرسبي,,,,,3
5925,word_6091.png,Arabic,كرسبي,,,,,3
5926,word_6092.png,Arabic,ذرة-,,,,,3
5928,word_6095.png,Latin,6,,,,,0
5929,word_6096.png,Arabic,هبه,,,,,3
5931,word_6098.png,Arabic,إطفاء,,,,,3
5937,word_6104.png,Arabic,السعر,,,,,3
5941,word_6108.png,Arabic,التدخين,,,,,3
5947,word_6114.png,Arabic,ب٥٠ريال,,,,,3
5948,word_6115.png,Arabic,زيت,,,,,3
5949,word_6116.png,Arabic,الكناري,,,,,3
5977,word_6146.png,Arabic,والإستعلامات,,,,,3
5979,word_6148.png,Arabic,حلزوني,,,,,3
5982,word_6152.png,Arabic,الفن,,,,,3
5989,word_6159.png,Arabic,وزارة,,,,,3
5992,word_6162.png,Arabic,خيمة,,,,,3
5997,word_6167.png,Arabic,المفروشات,,,,,3
5999,word_6169.png,Arabic,إلى,,,,,3
6002,word_6173.png,Arabic,المعارضة,,,,,3
6006,word_6178.png,Arabic,٩/١٨,,,,,3
6026,word_6198.png,Arabic,سم,,,,,3
6030,word_6202.png,Latin,RE,,,,,0
6034,word_6206.png,Latin,Knives,,,,,0
6044,word_6216.png,Arabic,شقق,,,,,3
6050,word_6223.png,Latin,553189254,,,,,0
6057,word_7404.png,Latin,Barn,,,,,0
6090,word_7441.png,Latin,tHIS,,,,,0
6091,word_7442.png,Latin,WAY,,,,,0
6105,word_7456.png,Latin,BREVARD,,,,,0
6107,word_7458.png,Latin,DAKTRONICS,,,,,0
6108,word_7459.png,Latin,GALAXY,,,,,0
6117,word_7468.png,Latin,THE,,,,,0
6119,word_7470.png,Latin,M31,,,,,0
6134,word_7486.png,Latin,Bagels,,,,,0
6137,word_7489.png,Latin,Enter,,,,,0
6138,word_7490.png,Latin,Bell,,,,,0
6143,word_7495.png,Latin,PENRHYN,,,,,0
6147,word_7499.png,Latin,CHICKEN,,,,,0
6148,word_7500.png,Latin,BASKET,,,,,0
6152,word_7504.png,Latin,PARKING,,,,,0
6165,word_7518.png,Latin,KEEP,,,,,0
6168,word_7521.png,Latin,SURF,,,,,0
6172,word_7525.png,Latin,LIVE,,,,,0
6192,word_7545.png,Latin,5,,,,,0
6194,word_7547.png,Latin,MGU01,,,,,0
6201,word_7554.png,Latin,40,,,,,0
6209,word_7562.png,Latin,70,,,,,0
6226,word_7579.png,Latin,HUNGRY,,,,,0
6229,word_7582.png,Latin,JACK's,,,,,0
6233,word_7586.png,Latin,PROHIBITED,,,,,0
6234,word_7587.png,Latin,BOARDING,,,,,0
6238,word_7591.png,Latin,BE,,,,,0
6241,word_7594.png,Latin,FLOOR,,,,,0
6244,word_7597.png,Latin,58,,,,,0
6255,word_7608.png,Latin,nothing,,,,,0
6264,word_7617.png,Latin,SCENTSATIO,,,,,0
6269,word_7622.png,Latin,SPECIAL,,,,,0
6270,word_7623.png,Latin,OFFER,,,,,0
6276,word_7629.png,Latin,ZONE,,,,,0
6293,word_7646.png,Latin,Mountain,,,,,0
6299,word_7652.png,Latin,yore,,,,,0
6320,word_7673.png,Latin,0B,,,,,0
6322,word_7675.png,Latin,BAR,,,,,0
6328,word_7681.png,Latin,RD,,,,,0
6329,word_7682.png,Latin,WELCOME,,,,,0
6347,word_7702.png,Latin,S,,,,,0
6357,word_7712.png,Latin,Help,,,,,0
6361,word_7716.png,Latin,DANGER,,,,,0
6368,word_7723.png,Latin,SOUTHGATE,,,,,0
6369,word_7724.png,Latin,SINCE,,,,,0
6372,word_7727.png,Latin,YOU,,,,,0
6379,word_7735.png,Latin,HAIR,,,,,0
6380,word_7736.png,Latin,STYLISTS,,,,,0
6386,word_7743.png,Latin,real,,,,,0
6400,word_7758.png,Latin,QUALITY,,,,,0
6402,word_7760.png,Latin,WELCOME,,,,,0
6406,word_7764.png,Latin,OF,,,,,0
6410,word_7768.png,Latin,FAMOUS...,,,,,0
6415,word_7773.png,Latin,HO!,,,,,0
6419,word_7777.png,Latin,8745,,,,,0
6427,word_7785.png,Latin,THEATRE,,,,,0
6431,word_7789.png,Latin,THE,,,,,0
6432,word_7790.png,Latin,BOBCAT,,,,,0
6444,word_7803.png,Latin,dick,,,,,0
6448,word_7807.png,Latin,KNOCKOUT,,,,,0
6449,word_7808.png,Latin,SALE,,,,,0
6453,word_7813.png,Latin,SALE,,,,,0
6455,word_7815.png,Latin,SALE,,,,,0
6460,word_7821.png,Latin,DRINK,,,,,0
6467,word_7828.png,Latin,home,,,,,0
6484,word_7845.png,Latin,IMAGINE,,,,,0
6504,word_7866.png,Latin,FUSION,,,,,0
6507,word_7870.png,Latin,TASTING,,,,,0
6509,word_7872.png,Latin,Chapters,,,,,0
6514,word_7877.png,Latin,The,,,,,0
6524,word_7887.png,Latin,IDLEWILD,,,,,0
6530,word_7893.png,Latin,EVEN,,,,,0
6536,word_7899.png,Latin,REMOVAL,,,,,0
6539,word_7902.png,Latin,1918,,,,,0
6554,word_7917.png,Latin,ters,,,,,0
6560,word_7923.png,Latin,Sports,,,,,0
6568,word_7932.png,Latin,LaPorte,,,,,0
6569,word_7933.png,Latin,SHORT,,,,,0
6570,word_7934.png,Latin,WORD,,,,,0
6573,word_7937.png,Latin,A,,,,,0
6586,word_7950.png,Latin,484.2477,,,,,0
6588,word_7953.png,Latin,PASTORS,,,,,0
6605,word_7970.png,Latin,FOR,,,,,0
6614,word_7979.png,Latin,TO,,,,,0
6617,word_7982.png,Latin,I,,,,,0
6618,word_7983.png,Latin,SEDUCE,,,,,0
6621,word_7986.png,Latin,MY,,,,,0
6629,word_7994.png,Latin,WORSHIP,,,,,0
6636,word_8001.png,Latin,TURNS,,,,,0
6647,word_8012.png,Latin,AM,,,,,0
6651,word_8016.png,Latin,PM,,,,,0
6656,word_8021.png,Latin,EXAM,,,,,0
6657,word_8022.png,Latin,ROOM,,,,,0
6659,word_8024.png,Latin,Therapy,,,,,0
6664,word_8029.png,Latin,Green,,,,,0
6670,word_8035.png,Latin,BAY,,,,,0
6671,word_8036.png,Latin,CHIROPRACTIC,,,,,0
6675,word_8040.png,Latin,Marshall,,,,,0
6687,word_8052.png,Latin,COTTAGE,,,,,0
6688,word_8053.png,Latin,223,,,,,0
6693,word_8058.png,Latin,4247,,,,,0
6711,word_8076.png,Latin,802,,,,,0
